string,anomaly,result
bbcccbbd,0,0
ccacdaad,0,0
baaabbaa,0,0
eddcabbe,1,1
dcbccbbd,0,0
ccbcbbad,0,0
abbcdaad,0,0
bbbabbba,0,0
bbbdcaad,0,0
cabbdbab,0,0
bdbabbaa,0,0
cbbccbbd,0,0
eddacbac,1,1
cccbabba,0,0
dcbcaaad,0,0
dccacbba,0,0
edddebae,2,1
acccabbd,0,0
eddaebae,2,1
abaabbba,0,0
eddaebae,2,1
ddbbdaab,0,0
abbcbaad,0,0
bcbabdab,0,0
cbbccbad,0,0
cdbdbbad,0,0
bbbadbab,0,0
eddaecae,2,1
eddcabbe,1,1
eddcebae,2,1
acbacbab,0,0
abbcbbad,0,0
bcbcabbd,0,0
dcadcbad,0,0
dbbacbab,0,0
acbcbbad,0,0
ddaccbbd,0,0
ddbacdbc,0,1
bbbbcaaa,0,0
bbbcbbad,0,0
eddceaae,2,1
eddaedbe,2,1
acaabaaa,0,0
eddaebae,2,1
eddaeabe,2,1
ddaaabab,0,0
eddadaac,1,1
eddaebbe,2,1
eddaebae,2,1
dbbacaaa,0,0
eddbbbac,1,1
ddccebce,0,2
babcaaac,0,0
baaadcbb,0,0
dcacbdbd,0,0
cbbbbaaa,0,0
eddcbaae,1,1
bcbcdaad,0,0
abacbaad,0,0
eddbbbac,1,1
dabcbbad,0,0
bcaabbba,0,0
dbbcabad,0,0
bcbcbbad,0,0
ccbabcaa,0,0
bbbcbaad,0,0
dbdabcab,0,0
cbaccbad,0,0
eddcebae,2,1
eddcdcae,0,1
bbcbdaab,0,0
dcbbeccc,0,0
bcbcabad,0,0
cdbadbab,0,0
eddceaae,2,1
ccbabbaa,0,0
eddbbbac,1,1
dddabbac,1,1
cbbccaad,0,0
bbacbbad,0,0
cbbcdbad,0,0
ababbbaa,0,0
babacbab,0,0
cbcccaad,0,0
eddaaaac,1,1
eddaebae,2,1
cbbaaaaa,0,0
abbabbaa,0,0
cabdddad,0,0
bcbccbad,0,0
cbbccbbd,0,0
aabcaaad,0,0
dcccccce,0,0
bbcdbbbd,0,0
ccacabad,0,0
ccbcbcbd,0,0
dbbcdbad,0,0
bbaabbba,0,0
cdbacbbb,0,0
eddaecbd,1,1
dcbadbab,0,0
bbbadaab,0,0
abbacbaa,0,0
dddcdcce,0,1
bcbcbbad,0,0
eddcaaae,1,1
dcbaeccc,0,0
eddcecbe,2,1
dcdbcccc,0,0
ddbcddad,0,0
ddaabbaa,0,0
bbcabbaa,0,0
eddccbbe,1,1
dcbbdbab,0,0
dcbbccbc,0,0
ccbbccbb,0,0
ccaacbaa,0,0
abaabbaa,0,0
cbbcdbad,0,0
cbabdbab,0,0
dcacaaac,0,0
dcbaccbb,0,0
cbacbbad,0,0
abacaaac,0,0
cbcddbad,0,0
abbacbba,0,0
ccbbdaab,0,0
aabcbaad,0,0
eddcbaae,1,1
cababaaa,0,0
abbcbcad,0,0
bbbbdaaa,0,0
cbbcbbbd,0,0
eddbebae,2,1
ddddcbae,1,0
bbbdbbad,0,0
eddceaae,2,1
cbadbbae,0,0
dbbacbbb,0,0
dcbcbaad,0,0
cbbacbbb,0,0
eddaebbd,1,1
dccbcdbc,0,1
acbabcaa,0,0
eddceabe,2,1
ddbaccbb,0,0
eddcebae,2,1
cbcaaaaa,0,0
ddbcdcbe,0,1
acbcbcad,0,0
eddcdabe,1,1
bdacbbbd,0,0
bcbcabad,0,0
eddaebbe,2,1
bcbbcaaa,0,0
acccabac,0,0
eddabbac,1,1
ccbcccbd,0,0
abbcbbbd,0,0
dbbcbaad,0,0
dcbcdbad,0,0
ddcdedce,0,0
dcbaccab,0,0
eddaebae,2,1
cbbaabba,0,0
cbbabaaa,0,0
eddaebae,2,1
aabbcaaa,0,0
bbaabaaa,0,0
bcaabbbb,0,0
dbbadabb,0,0
ddbcbcbd,0,0
bcbacbbb,0,0
ccacbbad,0,0
ccbaacaa,0,0
dcaacbaa,0,0
bccaccab,0,0
bbbcbcad,0,0
cccabbaa,0,0
bbaccbad,0,0
cdbcbbbd,0,0
eddabbbc,1,1
aaaccbad,0,0
dcabbdbb,0,0
acacbbbd,0,0
bcbcbaad,0,0
ababadaa,0,0
abaadbaa,0,0
bdbbdbab,0,0
cbbcbbad,0,0
cbabbbaa,0,0
abacbaad,0,0
eddaecbe,2,1
acbdcbad,0,0
cbbbcbbb,0,0
cbaccbad,0,0
abbacbaa,0,0
eddaebae,2,1
edbdecce,0,1
bbbcbbbd,0,0
dabccbcd,0,0
bbbcbbad,0,0
baccccbd,0,0
dccbcaab,0,0
cbbaaaaa,0,0
dbbaabaa,0,0
dabccaad,0,0
ccbccbad,0,0
dbbcbdbd,0,0
abbcbbcd,0,0
acabcbba,0,0
bbacbbad,0,0
bdbcdaad,0,0
ddbaccbc,0,1
cdbaabab,0,0
ddddbbbe,1,0
dddcbaae,1,1
abbacabb,0,0
aabacbaa,0,0
ddbddbce,0,1
eddcebae,2,1
eddceaae,2,1
dbacbbad,0,0
bcbabaaa,0,0
bcacabad,0,0
abbdbbad,0,0
eddadaac,1,1
bcbacaaa,0,0
bccccdbd,0,0
bababaaa,0,0
cbacccbd,0,0
dbbccbbd,0,0
baabbbaa,0,0
ccbddaad,0,0
dcbbdcac,0,0
aaaaaaaa,0,0
ddbaddcc,0,1
bbbccbad,0,0
abbacaab,0,0
eddcecae,2,1
dddabaac,1,1
acbccaad,0,0
eddbedcd,1,1
cbaccaad,0,0
eddaeaae,2,1
daadbccd,0,0
abbcbaad,0,0
ccbcabad,0,0
acbabbba,0,0
bbadbbad,0,0
eddbecce,2,1
cbbbaaaa,0,0
bcacbbbd,0,0
bbababaa,0,0
cdbdddad,0,0
dcbcdcbe,0,0
edddebae,2,1
ddcdecbe,0,0
ddcaebbc,0,0
acbacbaa,0,0
bbcadbab,0,0
bbbcdaad,0,0
bbbcbbad,0,0
eddbebbe,2,1
dcbacbbb,0,0
acbabbaa,0,0
bbaabbaa,0,0
dbaabbab,0,0
dabacbaa,0,0
ddbaccab,0,0
ecbcebad,0,0
cbbcbcad,0,0
edddeaae,2,1
eddacbac,1,1
eddaebae,2,1
bcbadaaa,0,0
dbbacbaa,0,0
edddbbae,1,2
acaaabaa,0,0
eddaebbe,2,1
ccdadbab,0,0
cbbcdbad,0,0
eddaebae,2,1
eddcccbe,1,1
dcccccbd,0,0
cbbccdad,0,0
bbbabaaa,0,0
eddcecce,2,1
adcabaaa,0,0
eddaeabe,2,1
abbcadad,0,0
ddcccbbd,0,0
bbbddbad,0,0
eddabbbc,1,1
cdbdabad,0,0
acacaaad,0,0
cbbabaaa,0,0
eddcdcbe,1,1
abbcdbbd,0,0
dcbbdbab,0,0
dddcabae,1,1
eddaebae,2,1
acbabbba,0,0
cbaacabb,0,0
ddbcbbbd,0,0
eddcbaae,1,1
edcaeccc,0,1
dcaacbab,0,0
dddabbbc,1,1
eddaebae,2,1
ccaaabab,0,0
edbacabb,0,0
dbbaddac,0,1
bbbacaaa,0,0
cbbaeabb,0,0
bbbabbaa,0,0
cccabbab,0,0
cbbccbad,0,0
bdbadabb,0,0
ddbadbcc,0,0
acbaabaa,0,0
abbacbaa,0,0
eddaebae,2,1
bccddbad,0,0
eddaebae,2,1
ccbcbcad,0,0
bcbacbaa,0,0
cbbdabad,0,0
abacabbc,0,0
ecaaabbc,0,0
eddcbbbe,1,1
daacbbad,0,0
dddaaaac,1,0
dbaacbab,0,0
cbbadbaa,0,0
abbbabaa,0,0
abbaccaa,0,0
dcacaaad,0,0
ccbabbaa,0,0
abbaaaaa,0,0
bababcaa,0,0
ccbabbab,0,0
bcbcbbbd,0,0
dccabcbb,0,0
cbbcbbad,0,0
dddcaaae,1,1
cbbaabaa,0,0
dddacbac,1,1
dbbccbbd,0,0
edddebce,2,1
bbbcbbad,0,0
ddcabbcb,0,0
acaabcaa,0,0
abbabbba,0,0
eddaccbc,1,1
eddcedce,1,1
cbcabaaa,0,0
ddaacbbb,0,0
acbcabad,0,0
cbcddaad,0,0
eddcbbae,1,1
cdaaaaba,0,0
cbbcdbad,0,0
ddcdebae,0,0
ccbcbbad,0,0
dabacbbb,0,0
cbbddbad,0,0
ccbcdbad,0,0
ccbacbaa,0,0
ccbcccbd,0,0
acbbbaaa,0,0
edddccae,1,1
eddaecbd,1,1
dbbadbab,0,0
aaacbaac,0,0
eddaebbe,2,1
ddbcdbbe,0,1
ddbddcbe,0,0
cdbabcaa,0,0
cbbccbad,0,0
cbbdbbad,0,0
ccbacbab,0,0
eddaebae,2,1
bcbabcba,0,0
bbbdcbad,0,0
dcbcbcad,0,0
acacabad,0,0
ddbccbad,0,0
abbcbaad,0,0
aabacaaa,0,0
baaacaaa,0,0
eddcdaae,1,1
dbabcbab,0,0
bcaacbaa,0,0
cababbab,0,0
ddbaccbb,0,0
bcbdbaad,0,0
dddabaac,1,1
acbaacba,0,0
cabadaab,0,0
ccbdbaad,0,0
dbbdcbad,0,0
bcbbcbbb,0,0
eddbebbe,2,1
cbbadcab,0,0
cbbccbad,0,0
bbbabbba,0,0
eddacbbc,1,1
aabaabaa,0,0
eddbaaac,1,1
acbccbad,0,0
bbbbcbab,0,0
bbaaacaa,0,0
dddcbaae,1,1
abbcbbad,0,0
dcadbcad,0,0
eddcbbbe,1,1
eddaebbe,2,1
abbabaaa,0,0
eddcebce,2,1
acbabbba,0,0
abbacbaa,0,0
aabaaaba,0,0
acbcbbbd,0,0
acbbbbaa,0,0
dbaaacca,0,0
ddbaccac,0,1
bcadcaad,0,0
eddacabc,1,1
abbccbcd,0,0
ddbabbcb,0,0
aabccbad,0,0
ccbcbbad,0,0
bcaaabaa,0,0
bbbaccab,0,0
ccbaaaaa,0,0
ccbcabad,0,0
ddbbddbc,0,1
dcbcbbcd,0,0
cbcdcbcd,0,0
abbacaaa,0,0
bcacaabd,0,0
eddcecae,2,1
dcaaabaa,0,0
cabcbaad,0,0
abbaccaa,0,0
cbcaabaa,0,0
aabcbbad,0,0
babccbad,0,0
dabbdbab,0,0
dcbcdbbd,0,0
cbaccbad,0,0
bccbbcba,0,0
edddeaae,2,1
cdaabbaa,0,0
cbbcbaad,0,0
abbcabad,0,0
dcbadaaa,0,0
dbbdbbad,0,0
eddaebae,2,1
acbabaaa,0,0
dbbacbaa,0,0
bababbaa,0,0
eddaebae,2,1
bbbaabaa,0,0
bbbccaad,0,0
bacaaaaa,0,0
cbbbcbaa,0,0
bbbadbab,0,0
cbbcabad,0,0
aaacabac,0,0
dbbabaaa,0,0
ddbcccbe,0,1
eddaeaae,2,1
abbcbbad,0,0
dcbcbbad,0,0
ccacdbad,0,0
eddaaaac,1,1
eddacaac,1,1
bbadcbad,0,0
bbbacbbb,0,0
abbcabac,0,0
bbcbaaaa,0,0
bcacbbcd,0,0
cbbacbbb,0,0
cbcbdabb,0,0
aabcaaad,0,0
abbacaaa,0,0
bbadabbd,0,0
dcbcccbd,0,0
bdadcbad,0,0
bbacbaad,0,0
bbacbaad,0,0
ddbcddbe,0,1
bcaabbaa,0,0
ddbbdcbc,0,0
cbbcbcbd,0,0
cbbdcbbd,0,0
bbbaccbb,0,0
abbabbaa,0,0
bcaabdaa,0,0
bcacacad,0,0
eddaacbc,1,1
dbcccaad,0,0
caadbcad,0,0
bbbcbaad,0,0
bbbcbbad,0,0
bbbabaaa,0,0
aabcaaac,0,0
bbcbdbab,0,0
dcbadbbb,0,0
cbacabad,0,0
accaabab,0,0
bdcbbbab,0,0
eddaebae,2,1
eddbeccd,1,1
baaacbaa,0,0
dddccaae,1,1
aabccaad,0,0
ccbabbaa,0,0
abadbbad,0,0
dcbaabab,0,0
abacabbc,0,0
dbaccbad,0,0
bcaabbbb,0,0
abcdcaad,0,0
acbcaaac,0,0
bbaacaaa,0,0
edaaecbc,0,1
acbabbaa,0,0
eddacaac,1,1
eddceaae,2,1
abbabbaa,0,0
bbacbaad,0,0
abbccbad,0,0
eddcecce,2,1
eddbdcbd,1,1
dddcbbae,1,1
aababbaa,0,0
eddcecce,2,1
ddaaabcb,0,0
eddaecae,2,1
cbbcbcad,0,0
eddcecbe,2,1
dbaacbab,0,0
dcbccdbd,0,0
ddbddcbe,0,0
ccbbdbab,0,0
ccaacbbb,0,0
abbcbbad,0,0
ccaabbaa,0,0
bcbaccba,0,0
eddaeaae,2,1
bbbccaad,0,0
dbbccbad,0,0
adbabaaa,0,0
ddcdddbe,0,0
bbcccbad,0,0
cbbcbaad,0,0
ddbcdbae,0,1
dbbcbbad,0,0
abaacbbb,0,0
eddaeabe,2,1
eddcecbe,2,1
eddabbbd,1,1
bcbccbad,0,0
eddaebae,2,1
ccbcbbad,0,0
ccbbbaaa,0,0
eddceabe,2,1
dcdaeaab,0,0
cdacbaad,0,0
bbacbbad,0,0
bbaaaaaa,0,0
aabacbab,0,0
cbccbcad,0,0
dbadbbad,0,0
eddcbbbe,1,1
dcbdccbe,0,0
edddebbe,2,1
dbbabcaa,0,0
abbccbad,0,0
bbcbbaaa,0,0
ddccccae,0,0
bcacbbad,0,0
dccbccbc,0,0
dabacaaa,0,0
eddaabcc,1,1
aabaabaa,0,0
eddadaac,1,1
ddbabbab,0,0
baaccbad,0,0
abacaaad,0,0
cdbcbbbd,0,0
ecccebbe,0,1
cbbcacbd,0,0
eddcebae,2,1
cbbacaab,0,0
dbbcdbad,0,0
abaaaaaa,0,0
abbcbbac,0,0
cbbaabaa,0,0
dbbbdbcb,0,0
cbbccbad,0,0
cabddbad,0,0
acbabccb,0,0
eddaebae,2,1
acbcbaad,0,0
ddbacbac,0,1
dcbaeccc,0,0
eddcabae,1,1
eddaebbe,2,1
bcbbadbb,0,0
edddacbe,1,2
aabaabba,0,0
cbbbcbab,0,0
acaacbaa,0,0
dbbadbab,0,0
abbdcbad,0,0
ccccbdad,0,0
cbbcbbad,0,0
bbbcabad,0,0
dcbadbab,0,0
cbbadbaa,0,0
eddcebae,2,1
bbcabaaa,0,0
aaacbbad,0,0
bbacbbad,0,0
acbcabad,0,0
dbbacbaa,0,0
dabdbaad,0,0
cdbabbaa,0,0
baaaabaa,0,0
dcbadbab,0,0
abbccaad,0,0
dbbcdbbd,0,0
cdbcbbad,0,0
dddaccbc,1,0
baacbbad,0,0
ddbcbbad,0,0
dbbccabd,0,0
abbcaaad,0,0
dddbdbcc,0,1
ddbbabcb,0,0
cbbabaaa,0,0
abbdbbad,0,0
abaccbbd,0,0
abbcbbad,0,0
dbbcabac,0,0
bbbacaaa,0,0
adbcdbbd,0,0
abbacbaa,0,0
acbabbaa,0,0
bbbacaaa,0,0
dcbabbbb,0,0
eddcebbe,2,1
acbacbaa,0,0
eddaecbe,2,1
ddccdcbe,0,0
bbacbbcd,0,0
abbabaaa,0,0
bbbcdaad,0,0
eddcebbe,2,1
bccddbad,0,0
aabcaaad,0,0
cbbdcaad,0,0
bbbddaad,0,0
abbacbaa,0,0
dbbccaad,0,0
dcccbccd,0,0
dcbcbbbd,0,0
abbabbaa,0,0
cbbbcacb,0,0
ddbadbbc,0,1
dddcaaae,1,1
baadcaad,0,0
babcccad,0,0
acbbcbab,0,0
eddcebae,2,1
cbbddbad,0,0
abbccbad,0,0
bbbccbcd,0,0
abbcaaad,0,0
aaacdbad,0,0
abbcbbad,0,0
aaacabac,0,0
dcbacbbb,0,0
dcbcccad,0,0
ddcaddcc,0,0
cbbacbaa,0,0
abaabaaa,0,0
bcbccbad,0,0
cbaccbad,0,0
ddbcdcae,0,1
abaabbaa,0,0
eddaeaae,2,1
bbbccbad,0,0
cbbcbbbd,0,0
cabcabad,0,0
bbbbcbaa,0,0
ddbcdbcd,0,0
bcbbdbab,0,0
eddaebae,2,1
abbabbaa,0,0
dddbcbac,1,1
eddcbcce,1,1
acbadbab,0,0
eddaebbe,2,1
ddccecbe,0,0
cdbacbab,0,0
bcbccbbd,0,0
bcbbbbaa,0,0
acbabbaa,0,0
cbbabbaa,0,0
abbccbad,0,0
dbacbcbd,0,0
dccadbab,0,0
bbbccbcd,0,0
bcbadbab,0,0
eddaeaae,2,1
dbbabaaa,0,0
dcbcccae,0,0
ccbacbcb,0,0
adbcaaad,0,0
dccbcbbb,0,0
dcbdecbe,0,0
abbbbaaa,0,0
eddaebae,2,1
eddbecae,2,1
acbcbbad,0,0
eddbbbac,1,1
babcbbad,0,0
acaaabaa,0,0
dbbabbbb,0,0
cbcbcbaa,0,0
ccbccaad,0,0
bcbcbaad,0,0
dbbacbab,0,0
bcbabcba,0,0
eddadbac,1,1
bbbdcbad,0,0
bbbadaab,0,0
bbbccbad,0,0
abcabaaa,0,0
dcbcbcbd,0,0
abbacbab,0,0
bdaaabba,0,0
acbccbbd,0,0
cababbaa,0,0
eddaebbe,2,1
dddabbac,1,1
dcbcddce,0,0
bbbcbbbd,0,0
abbcbbad,0,0
bcacbbad,0,0
bbbcbaac,0,0
edddbaae,1,1
dccabbab,0,0
bbbcbaad,0,0
eddaebbe,2,1
bbbcbaad,0,0
cbbacbaa,0,0
adbcabad,0,0
bbccbbad,0,0
edddecbe,2,1
abbccaad,0,0
abbabbaa,0,0
cbbaabaa,0,0
cbbbbbaa,0,0
bcbbcbaa,0,0
ddbbddcc,0,1
dbcabbaa,0,0
ddbcabbd,0,0
dcadbbbd,0,0
ddaacbab,0,0
abbacbaa,0,0
cbacbbbd,0,0
abbdbbad,0,0
cbbabbaa,0,0
abbacbaa,0,0
abbabaaa,0,0
eddceaae,2,1
aababbba,0,0
cbbabaaa,0,0
dddacabc,1,0
dbbaadaa,0,0
aaacbbad,0,0
ddbddcbe,0,0
bbaabbaa,0,0
abbddbbd,0,0
bbbccbad,0,0
eddbcbbc,1,1
eddceaae,2,1
cbcbcbaa,0,0
abbaabba,0,0
cbabdcbb,0,0
abaccaad,0,0
aabcabad,0,0
abbabbba,0,0
cbbacccb,0,0
eddadbac,1,1
cdbabcab,0,0
dcbcabbd,0,0
ccabdbab,0,0
dbaacbaa,0,0
ccbbdbab,0,0
dddcbaae,1,1
eddabbac,1,1
cbacbaad,0,0
eddacbbc,1,1
bbaabbbb,0,0
eddabbac,1,1
dbbdebae,0,0
eddaebae,2,1
bcbcbbad,0,0
aabcabad,0,0
eddaebae,2,1
dcacdcbe,0,0
ccbbcbaa,0,0
cbcabbaa,0,0
eddaebbe,2,1
bdaabbaa,0,0
dcbcbbbd,0,0
dbacabcd,0,0
cbbccbad,0,0
dcbcbcad,0,0
aaaaabaa,0,0
acccbbad,0,0
eddaebae,2,1
abbadcbb,0,0
ddddaabe,1,0
dbbccdad,0,0
bdbcaaad,0,0
ccacdbbd,0,0
dcbdbdad,0,0
dcccecbe,0,1
dcaacbab,0,0
acbccbad,0,0
eddcecbe,2,1
ddbadbbb,0,0
ddadbcbe,0,0
bbbabbaa,0,0
abaccaad,0,0
eddceabe,2,1
cbdbbbab,0,0
ddbacbbb,0,0
bcaddabd,0,0
edddebae,2,1
cbbacaaa,0,0
abaaabaa,0,0
aabacbaa,0,0
eddaeaae,2,1
babadbab,0,0
ccccabad,0,0
edccddce,0,1
bbbcabad,0,0
eddcebae,2,1
ddcbecbc,0,0
eddaebbe,2,1
eddcbcbe,1,1
eddaeaae,2,1
abaccbad,0,0
bbbaabba,0,0
dbacccad,0,0
bbbdbcad,0,0
ddbacabb,0,0
cbacbaad,0,0
bccbbbaa,0,0
abbcbbad,0,0
dbbaabab,0,0
bcbceabd,0,0
ccbabbaa,0,0
bbacabac,0,0
dcbabcbb,0,0
dbacbaad,0,0
eddabbbc,1,1
babccbad,0,0
ddbacbab,0,0
abbcbbad,0,0
bbbbbbab,0,0
dcacccbe,0,0
dcacebae,0,0
ccaabaaa,0,0
cbacbbad,0,0
eddcecae,2,1
dcaaccab,0,0
bbcbccab,0,0
ddbaecac,0,0
dbacbbbd,0,0
dbaabcaa,0,0
cbcadbab,0,0
bcbbdbbb,0,0
acbccbad,0,0
eddaebce,2,1
ccbbbbaa,0,0
bbbaabaa,0,0
ccadddad,0,0
babacaba,0,0
dddabaac,1,1
bbbacaaa,0,0
dddbdbac,1,1
dddcbbae,1,1
ccbccbbd,0,0
cdbabbaa,0,0
cbacdabd,0,0
ccbabbaa,0,0
eddadaac,1,1
ccaacaba,0,0
eddaebae,2,1
eddaeaae,2,1
ababcbaa,0,0
cbacbbad,0,0
bbbcabad,0,0
edddebae,2,1
bcbddaad,0,0
bcbcdaad,0,0
babacbaa,0,0
dabaabaa,0,0
abaabcaa,0,0
cabddaad,0,0
bbcabbaa,0,0
dababbaa,0,0
bcbaabba,0,0
cbbabaaa,0,0
bccabbaa,0,0
bcbabaaa,0,0
abaacbaa,0,0
acbccbbd,0,0
bbbcbaad,0,0
abbaabaa,0,0
ddacbdbd,0,0
acbcbbad,0,0
dcbabbbb,0,0
dcbadcbb,0,0
bbbcabad,0,0
dbbccbad,0,0
acbccbad,0,0
daacabbd,0,0
cbbabcbb,0,0
eddaebae,2,1
bcbcbaad,0,0
cbbaaaaa,0,0
eddcebae,2,1
bbbcaaad,0,0
bbbacaaa,0,0
ddaabbbb,0,0
abbaabaa,0,0
caaaabaa,0,0
cdacbbcd,0,0
ddbdedce,0,2
dbadabad,0,0
bbbadbab,0,0
abaaabaa,0,0
cbbadaab,0,0
bcaabbaa,0,0
dabcdaad,0,0
eddcebbe,2,1
abbacbab,0,0
baaabaaa,0,0
abcdcbad,0,0
bbbadaab,0,0
abaabaaa,0,0
acbadbab,0,0
abbccbad,0,0
dccbdaab,0,0
dabccdbd,0,0
abbcaaad,0,0
bbbadbab,0,0
dbbabbcb,0,0
dcbcabbd,0,0
eddcebbe,2,1
ddbdebce,0,2
cbbacabb,0,0
edacecce,0,1
abacaabd,0,0
abbdbcbd,0,0
dcbabbaa,0,0
bcbcbbad,0,0
ddaddcbe,0,0
abcbdcab,0,0
acbabcaa,0,0
abaabbaa,0,0
ccbcbcad,0,0
ddbaabab,0,0
bbbccbad,0,0
abbabbaa,0,0
aabcaacc,0,0
ddaabbab,0,0
cbbcbaad,0,0
eddcebbe,2,1
eddcebae,2,1
aababbaa,0,0
ccacbbbd,0,0
bbaabbaa,0,0
bbbdbcad,0,0
eddadbac,1,1
bcbcbdad,0,0
eddaebae,2,1
cbbaaaab,0,0
eddacbac,1,1
cbacbcbd,0,0
dddaacac,1,1
ccbbbbab,0,0
bbacbbbd,0,0
eddaebae,2,1
dddaccac,1,1
ccbcaccd,0,0
bcabbbaa,0,0
eddaebae,2,1
acaabbaa,0,0
ddaccbbd,0,0
abacbbad,0,0
bbbadaab,0,0
cbbabaaa,0,0
bbcadbab,0,0
bbbccbbd,0,0
abbacaaa,0,0
dccbddcc,0,0
edddebae,2,1
dddcbaae,1,1
eddddbbe,1,1
bbbadbab,0,0
cbbcdbad,0,0
ccbacbba,0,0
cbcadbbb,0,0
ccacbbad,0,0
cbbabbaa,0,0
aaaabaaa,0,0
bbbccaad,0,0
acbabdab,0,0
bbaddaad,0,0
bbbabaaa,0,0
ccbabaaa,0,0
ccbbdbab,0,0
bbdbdbab,0,0
baacabad,0,0
acbaabaa,0,0
ccbabbaa,0,0
bcacabad,0,0
babbbbbb,0,0
bbbccaad,0,0
dcbbdbab,0,0
dcacabad,0,0
edddeaae,2,1
abbdbbad,0,0
dcaaabaa,0,0
ccaabbab,0,0
abacbbad,0,0
dddcabae,1,1
bbaabbaa,0,0
ccbacbab,0,0
bdbabaaa,0,0
cbbabbaa,0,0
bacaaaaa,0,0
abbcabad,0,0
ccbcabad,0,0
ccbcdcad,0,0
eddcebbe,2,1
bdbcbcbd,0,0
bcbacaaa,0,0
dbacbcad,0,0
bbbccbad,0,0
edddebae,2,1
abbabbaa,0,0
ccaabaaa,0,0
bbacbaad,0,0
ddacabbd,0,0
bbacabad,0,0
eddceaae,2,1
adaabcaa,0,0
dcbccbad,0,0
bbbcdbad,0,0
bcaaabaa,0,0
bdbabbab,0,0
cbcddabd,0,0
dddadbbc,1,1
bbbcabbd,0,0
eddaeaae,2,1
cccbeaab,0,0
eddaeabe,2,1
bbbcccad,0,0
bdbccbad,0,0
abbcbaad,0,0
bbbcbbad,0,0
aaaacbaa,0,0
cbaabcaa,0,0
acbcbbad,0,0
aabcbbad,0,0
cbbacbab,0,0
cbbacbab,0,0
cdcbeaab,0,0
abccbbad,0,0
ddacacce,0,0
eddcdbbe,1,1
dcbcacbd,0,0
accabaaa,0,0
abcdbbad,0,0
cbbaaaca,0,0
ddbdbbad,0,0
dcbcdbad,0,0
dddcbbae,1,1
edddbbae,1,2
bcbaabba,0,0
bbcbdbbb,0,0
bdbbcabb,0,0
bababbba,0,0
ccbabdab,0,0
bbcadbab,0,0
dcbabcbb,0,0
cbcbdbab,0,0
ccccdaad,0,0
cbaabbab,0,0
accdbbad,0,0
ddbabbcb,0,0
dccccbad,0,0
eddcebae,2,1
eddbebae,2,1
dccaaaba,0,0
acacbaad,0,0
ddddcdbe,1,0
cbbadaab,0,0
eddaebae,2,1
ddbdecbe,0,0
dcbabaaa,0,0
dbcbcbab,0,0
bbaaabaa,0,0
abbcbbbd,0,0
dbbdbbad,0,0
abbcabac,0,0
eddacdac,1,1
eddceaae,2,1
bcbabaaa,0,0
eddbbbac,1,1
ddbdddbe,0,0
babbbbaa,0,0
bbbacbaa,0,0
eddbabbc,1,1
dcbcabad,0,0
ccaacbaa,0,0
aabadbba,0,0
cbbacaaa,0,0
ccbacbab,0,0
ccaacbaa,0,0
ddbbcbab,0,0
bcbabbba,0,0
ddbcdbbd,0,0
eddcebae,2,1
eddaecae,2,1
ccbaabaa,0,0
abbcbbad,0,0
dcbadbac,0,0
ccbbcbaa,0,0
eddcebae,2,1
ccaccbbd,0,0
edddeaae,2,1
edbcebbe,0,1
bbbabbaa,0,0
abbdabad,0,0
daacbbbd,0,0
bbbabcab,0,0
eddceabe,2,1
bbcabaaa,0,0
dcacbbad,0,0
acadaaad,0,0
acbbaaaa,0,0
dcbacbab,0,0
cbbccccd,0,0
ddcbeccc,0,0
cbbababa,0,0
cbbccbad,0,0
ddddcbae,1,0
eddceaae,2,1
eddcebbe,2,1
ddbaccbc,0,1
ccbabbaa,0,0
ddbaccab,0,0
bcbabaaa,0,0
eddaebbe,2,1
ccbccbad,0,0
aabbbaaa,0,0
bbbccbad,0,0
eddceaae,2,1
acacbbad,0,0
ddacccbd,0,0
ddbabcab,0,0
bccddaad,0,0
aabaabba,0,0
abbaabca,0,0
cbbacbaa,0,0
dcacabad,0,0
dbbbdcbc,0,0
edddecbe,2,1
eddbedce,2,1
adabbbab,0,0
cbbabbaa,0,0
cbbabbaa,0,0
eddabaac,1,1
eddaebbe,2,1
bbbaaaaa,0,0
eddceaae,2,1
bcbaabaa,0,0
edddbbae,1,2
eddceaae,2,1
ddcddcbe,0,0
adaabbbb,0,0
aaaaabaa,0,0
cdbaabcb,0,0
eddaeaae,2,1
baaacaaa,0,0
abaaaaaa,0,0
bbbcabbc,0,0
dacdcbbd,0,0
edddeaae,2,1
bbbcabad,0,0
abbbabaa,0,0
bcbaaaba,0,0
bbbcbbad,0,0
abaaaaaa,0,0
dcbcccad,0,0
ccbdccbd,0,0
ccccacad,0,0
ccbaccab,0,0
cbbacbab,0,0
dddcabbe,1,1
cabacbaa,0,0
dbacabad,0,0
cbbabcaa,0,0
cbbabbaa,0,0
bccbdbab,0,0
ababbaaa,0,0
dbbcabac,0,0
ddbcdbbe,0,1
abbcdaad,0,0
dddabbac,1,1
abaabbaa,0,0
eddcebbe,2,1
dddccbae,1,1
aacdaaad,0,0
ddbcecce,0,1
ddbacacc,0,1
eddbebae,2,1
abaccbad,0,0
ddbadccc,0,1
dddacbac,1,1
bbbabbaa,0,0
cabccaad,0,0
dddcabbe,1,1
bbaadbaa,0,0
dcbadcbc,0,0
bbbabaaa,0,0
dddccaae,1,1
cdbacbab,0,0
edddebae,2,1
